number,year,vom,lat,lon,fungicide,insecticide,p_crop,tillage,hybrid_company,hybrid_name,SD,CHU,silk_CHU
1171,2018,1.05,44.002091,-78.27277,.,.,.,.,.,.,.,.,.
1172,2018,9.52,42.987427,-81.653886,.,.,.,.,Dekalb,DKC48-56,.,2950,.
1173,2018,37.5,42.987427,-81.653886,.,.,.,.,PRIDE seeds,A7171,.,3000,.
1174,2018,0.72,43.634457,-80.213463,.,.,.,.,.,.,.,.,.
1175,2018,0.68,45.357385,-76.308875,No,.,soybean,reduced,Dekalb,DKC43-47,5/8/2018,2825,.
1176,2018,<0.2,45.399005,-76.238837,No,.,wheat,reduced,Dekalb,DKC46-17,5/9/2018,2875,.
1177,2018,<0.2,45.380105,-76.35774,No,.,soybean,notill,CROPLAN,3899VT2,5/2/2018,2875,.
1178,2018,<0.2,45.361077,-76.252319,Yes,.,soybean,reduced,CROPLAN,3699SS,5/11/2018,2400,.
1179,2018,<0.2,45.353513,-76.12895,No,.,corn,reduced,Dekalb,DKC46-67,5/8/2018,2800,.
1180,2018,<0.2,44.26,-77.12,No,.,soybean,reduced,Pioneer,.,5/12/2018,.,.
1181,2018,<0.2,44.3502,-76.5299,No,.,soybean,notill,Dekalb,.,5/29/2018,.,.
1182,2018,0.35,44.27454,-76.953683,Yes,.,corn,conventional,Dekalb,DKC53-56,5/8/2018,2550,.
1183,2018,1.39,44.2779,-76.3527,No,.,corn,conventional,Dekalb,DKC45-65,5/23/2018,2875,.
1184,2018,1.73,44.46,-77.003,No,.,sod,conventional,NK Brand,N9659,5/6/2018,2875,.
1185,2018,2.08,44.2218,-76.7893,No,.,soybean,conventional,Pioneer,P9188,5/7/2018,2650,.
1186,2018,2.92,42.035956,-82.918715,.,.,.,.,.,.,.,.,.
1187,2018,<0.2,42.101201,-83.108664,.,.,.,.,.,.,.,.,.
1188,2018,2.03,42.289757,-82.712069,.,.,.,.,.,.,.,.,.
1189,2018,0.26,41.986572,-82.926669,.,.,.,.,.,.,.,.,.
1190,2018,0.22,42.173206,-82.818774,.,.,.,.,.,.,.,.,.
1191,2018,0.54,42.916662,-81.824414,.,.,.,.,.,.,.,.,.
1192,2018,16.3,43.004216,-82.140837,.,.,.,.,.,.,.,.,.
1193,2018,3.32,43.497935,-80.448219,No,.,wheat,reduced,Brevant,8315RA,5/8/2018,2825,.
1194,2018,18.2,43.497935,-80.448219,No,.,wheat,reduced,Dekalb,DKC46-17RIB,5/8/2018,2875,.
1195,2018,3.48,43.497935,-80.448219,No,.,wheat,reduced,Maizex Seeds Inc.,MZ3964DBR,5/8/2018,2950,.
1196,2018,5.97,43.497935,-80.448219,No,.,wheat,reduced,Pioneer,P9608AM,5/8/2018,2850,.
1197,2018,3.9,42.861682,-82.272382,.,.,.,.,.,.,.,.,.
1198,2018,1.11,43.846808,-81.237633,No,.,wheat,reduced,Brevant,8315RA,5/9/2018,2825,.
1199,2018,8.3,43.846808,-81.237633,No,.,wheat,reduced,Dekalb,DKC46-17RIB,5/9/2018,2875,.
1200,2018,4.33,43.846808,-81.237633,No,.,wheat,reduced,Maizex Seeds Inc.,MZ3033DBR,5/9/2018,2750,.
1201,2018,5.73,43.846808,-81.237633,No,.,wheat,reduced,Pioneer,P9188AM,5/9/2018,2650,.
1202,2018,10.7,43.133541,-80.822643,No,.,soybean,reduced,PRIDE seeds,A7171G2RIB,5/18/2018,3000,.
1203,2018,0.64,43.133541,-80.822643,No,.,soybean,reduced,Dekalb,DKC50-26,5/18/2018,3050,.
1204,2018,1.59,43.133541,-80.822643,No,.,soybean,reduced,Maizex Seeds Inc.,MZ4343DBR,5/18/2018,3100,.
1205,2018,1.57,43.133541,-80.822643,No,.,soybean,reduced,Pioneer,P9840AM,5/18/2018,2925,.
1206,2019,0.1,44.058938,-81.704956,Yes,.,wheat,conventional,PRIDE seeds,6455G8,5/15/2019,2825,.
1207,2019,0.1,44.123277,-81.655118,Yes,.,soybean,conventional,PRIDE seeds,A5910,5/28/2019,2700,.
1208,2019,0.1,44.344286,-81.367111,No,.,soybean,conventional,PRIDE seeds,4646G2,6/12/2019,2300,.
1209,2019,0.1,44.058938,-81.704956,No,.,wheat,conventional,PRIDE seeds,6455G8,5/20/2019,2825,.
1210,2019,0.1,42.669263,-81.930355,.,.,.,.,.,.,.,.,.
1211,2019,0.89,43.179865,-80.821722,No,.,soybean,conventional,Dekalb,DKC48-56,5/21/2019,2950,.
1212,2019,0.29,43.362154,-80.496018,Yes,.,corn,reduced,Dekalb,DKC48-56,5/18/2019,2950,.
1213,2019,0.59,43.1564,-80.4968,No,.,soybean,conventional,Dekalb,DKC46-17,5/19/2019,2875,.
1214,2019,1.65,43.309513,-80.405351,No,.,wheat,notill,Dekalb,.,5/24/2019,.,.
1215,2019,0.1,43.242649,-80.446984,No,.,soybean,reduced,Maizex Seeds Inc.,42-80,5/21/2019,2975,.
1216,2019,0.12,43.229857,-80.441903,No,.,soybean,conventional,Pickseed,2818GSXRIB,6/9/2019,2875,.
1217,2019,3,43.229857,-80.441903,No,.,soybean,conventional,Pickseed,2818GSXRIB,5/15/2019,2875,.
1218,2019,0.59,44.098282,-79.809309,No,.,corn,.,Dekalb,DKC39-97,5/10/2019,2700,.
1219,2019,0.24,42.860734,-80.98016,No,.,wheat,conventional,Maizex Seeds Inc.,MZ4280,6/2/2019,2975,.
1220,2019,0.1,42.79710833,-81.11701389,Yes,.,soybean,reduced,Dekalb,DKC54-45,5/25/2019,3175,.
1221,2019,0.1,42.871539,-81.070946,.,.,soybean,reduced,PRIDE seeds,A7270G8RIB,6/8/2019,3075,.
1222,2019,0.1,42.871539,-81.070946,.,.,soybean,reduced,Dekalb,DKC50-26RIB,6/8/2019,3050,.
1223,2019,0.1,42.871539,-81.070946,.,.,soybean,reduced,Maizex Seeds Inc.,MZ4280DBR,6/8/2019,2975,.
1224,2019,0.1,42.871539,-81.070946,.,.,soybean,reduced,Pioneer,P9840AM,6/8/2019,2925,.
1225,2019,0.1,42.98035,-81.01918889,No,.,soybean,conventional,Pioneer,P9608,6/8/2019,2850,.
1226,2019,1.44,42.99792222,-81.05991111,No,.,soybean,conventional,Pioneer,P0414,5/6/2019,3125,.
1227,2019,1.16,44.9052,-75.4414,No,.,wheat,reduced,Maizex Seeds Inc.,P105,5/7/2019,.,.
1228,2019,0.1,42.545328,-81.741631,Yes,.,soybean,reduced,Pioneer,P0306AMXT,5/20/2019,.,.
1229,2019,0.1,42.482245,-81.789201,Yes,.,wheat,reduced,Maizex Seeds Inc.,MZ 7790,5/24/2019,3250,.
1230,2019,0.1,42.55619,-81.650825,Yes,.,soybean,conventional,Pioneer,P0506,6/5/2019,3150,.
1231,2019,0.1,42.545864,-81.621538,No,.,soybean,conventional,Pioneer,P9998AM,5/19/2019,2950,.
1232,2019,0.1,42.554392,-81.707981,Yes,.,.,reduced,Pioneer,Jun-58,5/18/2019,.,.
1233,2019,0.27,42.361317,-82.07323,No,.,wheat,reduced,Pioneer,.,6/8/2019,.,.
1234,2019,0.1,42.362115,-81.955224,No,.,.,.,Dekalb,.,.,.,.
1235,2019,0.1,43.057624,-81.409257,.,.,.,conventional,Dekalb,DKC48-56,6/12/2019,2950,.
1236,2019,0.1,43.056753,-81.410947,.,.,.,conventional,Dekalb,DKC43-10,6/12/2019,2800,.
1237,2019,0.1,43.027069,-81.437578,.,.,.,conventional,Dekalb,DKC52-84,6/4/2019,3100,.
1238,2019,0.34,43.023929,-81.440906,.,.,.,conventional,Dekalb,DKC48-56,6/4/2019,2950,.
1239,2019,0.1,43.656395,-81.384054,.,.,wheat,reduced,Brevant,B95R46AM,5/16/2019,2825,.
1240,2019,0.1,43.656395,-81.384054,.,.,wheat,reduced,Dekalb,DKC47-55RIB,5/16/2019,2925,.
1241,2019,0.79,43.656395,-81.384054,.,.,wheat,reduced,Maizex Seeds Inc.,MZ3818DBR,5/16/2019,2800,1698
1242,2019,0.1,43.656395,-81.384054,.,.,wheat,reduced,Pioneer,P9608AM,5/16/2019,2850,.
1243,2019,0.1,42.82362,-81.730904,.,.,.,.,.,.,.,.,.
1244,2019,0.1,42.731127,-81.912975,.,.,.,.,.,.,.,.,.
1245,2019,0.1,43.060728,-81.590039,.,.,.,.,.,.,.,.,.
1246,2019,0.1,43.257851,-81.567116,.,.,.,.,.,.,.,.,.
1247,2019,0.1,43.230003,-81.300622,.,.,.,.,.,.,.,.,.
1248,2019,0.1,43.050251,-81.491081,.,.,.,.,.,.,.,.,.
1249,2019,1,44.121288,-77.882693,No,.,forage,reduced,Maizex Seeds Inc.,305X,5/22/2019,2700,.
1250,2019,0.1,44.117825,-78.232602,.,.,.,.,.,.,.,.,.
1251,2019,0.1,43.978538,-78.616238,.,.,.,.,.,.,.,.,.
1252,2019,0.95,44.380257,-77.021907,.,.,.,.,.,.,.,.,.
1253,2019,0.1,44.299895,-76.982383,.,.,.,.,.,.,.,.,.
1254,2019,1.67,44.296765,-77.547635,.,.,.,.,.,.,.,.,.
1255,2019,0.1,44.2324667,-78.199896,No,.,wheat,reduced,Dekalb,DKC33-78,6/9/2019,2400,.
1256,2019,0.39,44.0500546,-77.8624399,No,.,wheat,reduced,Pioneer,.,5/20/2019,.,.
1257,2019,0.1,43.784454,-80.534057,.,.,.,.,Pioneer,P7940AM,.,2275,.
1258,2019,0.45,43.784454,-80.534057,.,.,.,.,Pioneer,P8542AM,.,2550,.
1259,2019,0.1,43.784454,-80.534057,.,.,.,.,Pioneer,P9188AM,.,2650,.
1260,2019,0.43,42.05498,-82.68545,No,.,soybean,notill,Dekalb,DKC54-45,6/8/2019,3175,.
1261,2019,0.1,45.259658,-75.826087,.,.,.,.,Pioneer,P9789,5/18/2019,.,.
1262,2019,0.24,42.834683,-80.445651,.,.,.,.,.,.,.,.,.
1263,2019,0.1,42.834683,-80.445651,.,.,.,.,.,.,.,.,.
1264,2019,0.71,42.834683,-80.445651,.,.,.,.,.,.,.,.,.
1265,2019,0.1,45.4859338,-76.8232204,No,.,soybean,.,Dekalb,DKC33-58,5/20/2019,.,.
1266,2019,0.1,45.4735362,-76.850927,No,.,soybean,reduced,PRIDE seeds,A5914,5/13/2019,2700,.
1267,2019,0.36,43.108312,-79.40917,No,.,wheat,notill,Pioneer,P9608,6/9/2019,2850,.
1268,2019,0.37,43.108312,-79.409197,No,.,wheat,notill,Pioneer,P9608,6/9/2019,2850,.
1269,2019,0.27,44.7137,-75.5395,No,.,soybean,notill,Country Farm,CF458,5/15/2019,2875,.
1270,2019,0.76,43.345853,-80.476377,.,.,.,.,.,.,.,.,.
1271,2019,0.1,43.758663,-80.814675,.,.,.,.,.,.,.,.,.
1272,2019,0.42,43.178606,-80.803193,Yes,.,soybean,notill,Dekalb,49-09/45-65,5/24/2019,2900,.
1273,2019,0.64,43.150757,-81.035653,No,.,soybean,reduced,Dekalb,.,.,.,.
1274,2019,0.1,43.482415,-81.132405,No,.,.,conventional,.,.,.,.,.
1275,2019,0.1,43.585521,-81.155372,Yes,.,wheat,conventional,Dekalb,.,.,.,.
1276,2019,0.1,43.642151,-80.940841,No,.,corn,conventional,Dekalb,DKC45-65,6/5/2019,2875,.
1277,2019,0.1,43.637563,-80.929757,Yes,.,wheat,conventional,Dekalb,DKC46-07,5/16/2019,2875,.
1278,2019,0.1,43.451276,-81.063586,Yes,.,corn,conventional,Dekalb,DKC45-65,.,2875,.
1279,2019,0.52,43.809069,-81.55635,Yes,.,.,.,.,.,.,.,.
1280,2019,0.45,43.809069,-81.55635,No,.,.,.,.,.,.,.,.
1281,2019,0.1,43.556793,-81.252019,Yes,.,wheat,reduced,Dekalb,DKC39-97,5/18/2019,2700,.
1282,2019,0.1,43.639613,-81.293829,Yes,.,.,.,.,.,.,.,.
1283,2019,0.1,43.586984,-81.602062,No,.,.,.,.,.,.,.,.
1284,2019,0.1,43.534485,-81.231151,No,.,bean,conventional,Dekalb,DKC39-97,5/18/2019,2700,.
1285,2019,0.1,43.527223,-81.192877,Yes,.,bean,conventional,Dekalb,DKC42-05,6/3/2019,2800,.
1286,2019,0.1,42.704942,-81.258371,.,.,.,.,.,.,.,.,.
1287,2019,0.1,42.764575,-81.238253,.,.,.,.,.,.,.,.,.
1288,2019,0.1,43.12668,-81.406008,.,.,.,.,PRIDE seeds,A7270G8,.,3075,.
1289,2019,0.1,43.12668,-81.406008,.,.,.,.,Dekalb,DKC50-26,.,3050,.
1290,2019,0.1,43.12668,-81.406008,.,.,.,.,Maizex Seeds Inc.,MZ4280DBR,.,2975,.
1291,2019,0.1,43.12668,-81.406008,.,.,.,.,Pioneer,P9840AM,.,2925,.
1292,2019,0.1,42.519954,-82.003852,No,.,.,.,Pioneer,P0306AMXT,.,.,.
1293,2019,0.1,42.502319,-81.968404,Yes,.,.,.,Brevant,B08R85RA,.,3200,.
1294,2019,0.42,42.447593,-82.090157,No,.,.,.,Brevant,B08R85RA,.,3200,.
1295,2019,0.5,42.471296,-82.079267,.,.,.,.,.,.,.,.,.
1296,2019,0.1,43.317516,-81.298371,No,.,soybean,reduced,PRIDE seeds,A7270,5/20/2019,3075,.
1297,2019,0.1,43.328598,-81.274051,No,.,soybean,reduced,Dekalb,DKC48-56,5/21/2019,2950,.
1298,2019,0.62,42.739391,-82.141244,Yes,.,.,.,Dekalb,DKC43-10,.,2800,.
1299,2019,0.1,42.861325,-82.346874,Yes,.,.,.,Dekalb,.,.,.,.
1300,2019,0.1,42.811561,-82.270437,Yes,.,.,.,Dekalb,.,.,.,.
1301,2019,0.1,42.884932,-82.275107,Yes,.,.,.,Dekalb,.,.,.,.
1302,2019,0.1,42.868,-82.1691,No,.,.,.,NK Brand,NK9535-3222,.,2850,.
1303,2019,0.1,43.0703,-81.8353,Yes,.,soybean,conventional,Dekalb,DKC52-84,6/12/2019,3100,.
1304,2019,0.1,43.0771,-81.8789,No,.,soybean,reduced,Dekalb,DKC48-56,6/9/2019,2950,.
1305,2019,0.1,43.0645,-81.8799,No,.,soybean,reduced,Dekalb,DKC49-09,6/12/2019,2900,.
1306,2019,0.1,43.04536,-82.04811,No,.,soybean,reduced,Dekalb,DKC48-56,6/8/2019,2950,.
1307,2019,1.27,42.292909,-82.566292,No,.,wheat,conventional,Dekalb,.,6/1/2019,.,.
1308,2019,2.16,42.216664,-82.509554,No,.,soybean,notill,Dekalb,DKC52-84,6/12/2019,3100,.
1309,2019,0.3,42.20548,-83.06835,No,.,soybean,reduced,PRIDE seeds,A7373,6/9/2019,3175,.
1310,2019,3.12,42.099134,-82.576415,Yes,.,potato,reduced,Dekalb,DKC59-50,5/15/2019,3300,.
1311,2019,4.46,42.051246,-82.566125,No,.,tomato,reduced,Dekalb,DKC54-45,5/28/2019,3175,.
1312,2019,0.1,42.609154,-81.434019,.,.,.,.,.,.,.,.,.
1313,2019,0.1,45.284001,-74.85941,.,.,.,.,.,.,.,.,.
1314,2019,0.26,45.377637,-74.623471,.,.,.,.,.,.,.,.,.
1315,2019,0.1,45.39611111,-74.92361111,.,.,.,.,.,.,.,.,.
1316,2019,0.1,45.154542,-74.710752,.,.,.,.,.,.,.,.,.
1317,2019,0.1,45.1438,-75.731634,.,.,.,.,.,.,.,.,.
1318,2019,0.1,45.440883,-74.808153,.,.,.,.,.,.,.,.,.
1319,2019,0.1,45.359509,-74.863577,.,.,.,.,.,.,.,.,.
1320,2019,0.1,45.42472222,-74.81194444,.,.,.,.,.,.,.,.,.
1321,2019,0.34,45.39277778,-74.9525,.,.,.,.,.,.,.,.,.
1322,2019,0.1,45.145043,-74.58043,.,.,.,.,.,.,.,.,.
1323,2019,0.1,45.424965,-74.855107,.,.,.,.,.,.,.,.,.
1324,2019,0.1,45.3344775,-76.0725013,No,.,soybean,conventional,PRIDE seeds,A5910,.,2700,.
1325,2019,0.1,45.3344775,-76.0725013,No,.,soybean,conventional,PRIDE seeds,A5910,.,2700,.
1326,2019,0.27,45.22073,-74.770557,.,.,.,.,.,.,.,.,.
1327,2019,0.1,45.440883,-74.808153,.,.,.,.,.,.,.,.,.
1328,2019,0.77,45.1532416,-75.3092767,No,.,soybean,.,PRIDE seeds,5909G2,6/1/2019,2700,.
1329,2019,0.1,45.199681,-75.308119,No,.,forage,.,PRIDE seeds,5914G2,5/25/2019,2700,.
1330,2019,0.1,45.1954609,-75.2733884,No,.,corn,.,PRIDE seeds,5433G3,6/2/2019,2650,.
1331,2019,0.1,43.389466,-81.222051,.,.,.,.,Maizex Seeds Inc.,MZ4577,.,3150,1690
1332,2019,0.1,42.401987,-82.190697,.,.,.,.,Maizex,.,.,.,.
1333,2019,0.52,42.401987,-82.190697,.,.,.,.,Maizex,.,.,.,.
1334,2019,0.1,43.187132,-81.401799,.,.,.,.,Maizex Seeds Inc.,MZ3397,.,2775,1622
1335,2019,0.1,43.131052,-80.742233,.,.,.,.,Maizex Seeds Inc.,MZ3397,.,2775,1622
1336,2019,0.1,43.350219,-81.48084,.,.,.,.,Maizex Seeds Inc.,MZ3690,.,2875,1632
1337,2019,0.1,43.131052,-80.742233,.,.,.,.,Maizex Seeds Inc.,MZ3877,.,2925,.
1338,2019,5.74,43.286316,-80.451723,.,.,.,.,Maizex Seeds Inc.,MZ3964,.,2950,.
1339,2019,4.51,43.389466,-81.222051,.,.,.,.,Maizex Seeds Inc.,MZ3964,.,2950,.
1340,2019,0.1,43.131052,-80.742233,.,.,.,.,Maizex Seeds Inc.,MZ4040,.,2850,1710
1341,2019,0.1,43.389466,-81.222051,.,.,.,.,Maizex Seeds Inc.,MZ4049,.,2975,1685
1342,2019,0.1,42.913443,-81.426982,.,.,.,.,Maizex Seeds Inc.,MZ4049H,.,2975,1685
1343,2019,0.1,42.913443,-81.426982,.,.,.,.,Maizex Seeds Inc.,MZ4049L,.,2975,1685
1344,2019,0.63,43.198923,-80.389143,.,.,.,.,Maizex Seeds Inc.,MZ4092,.,3050,.
1345,2019,0.1,43.350219,-81.48084,.,.,.,.,Maizex Seeds Inc.,MZ4158,.,3100,1698
1346,2019,3.78,43.198923,-80.389143,.,.,.,.,Maizex Seeds Inc.,MZ4343,.,3100,.
1347,2019,0.1,42.913443,-81.426982,.,.,.,.,Maizex Seeds Inc.,MZ4577,.,3150,1690
1348,2019,0.1,43.286316,-80.451723,.,.,.,.,Maizex Seeds Inc.,MZ4675R,.,.,.
1349,2019,0.1,43.131052,-80.742233,.,.,.,.,Maizex Seeds Inc.,MZ4676,.,3200,.
1350,2019,0.1,43.115312,-80.135189,.,.,.,.,.,.,.,.,.
1351,2019,0.1,42.859094,-81.893187,.,.,.,.,.,.,.,.,.
1352,2020,1.45,43.368428,-80.770686,.,.,.,.,Dekalb,DKC42-05,.,2800,.
1353,2020,0.44,43.368428,-80.770686,.,.,.,.,Pioneer,P9301,.,2750,.
1354,2020,0.1,43.368428,-80.770686,.,.,.,.,Pioneer,P9404,.,2800,.
1355,2019,0.1,43.418558,-81.180892,Yes,.,wheat,conventional,PRIDE seeds,A6888G2,5/22/2019,2950,.
1356,2019,0.1,43.491301,-81.250493,Yes,.,wheat,conventional,Dekalb,DKC43-10RIB,5/27/2019,2325,.
1357,2019,0.1,43.481042,-81.335622,Yes,.,wheat,notill,Brevant,B87R76AM,6/8/2019,2550,.
1358,2019,0.31,43.053473,-81.330149,.,.,wheat,reduced,Pioneer,P0157,.,3000,.
1359,2019,0.37,43.957926,-78.2608,.,.,.,.,.,.,.,.,.
1360,2019,1.5,43.076857,-82.074422,.,.,corn,conventional,Pioneer,P9188AM,.,2650,.
1361,2019,0.1,42.420748,-82.257811,Yes,.,soybean,conventional,Brevant,B00R96,6/9/2019,3000,.
1362,2019,0.1,42.49919,-82.329297,Yes,.,sugar_beet,conventional,Brevant,B08R85SX,5/31/2019,3200,.
1363,2019,0.29,42.214397,-82.40794,No,.,wheat,conventional,Brevant,B00R25RPW,6/10/2019,3050,.
1364,2019,0.28,42.347321,-82.325009,Yes,.,wheat,reduced,PRIDE seeds,A7270G8RIB,6/7/2019,3075,.
1365,2019,0.1,42.921578,-80.920293,.,.,.,conventional,.,.,.,.,.
1366,2019,0.47,43.187132,-81.401799,Yes,.,.,.,Dekalb,DKC48-56,5/18/2019,2950,.
1367,2019,0.1,43.527845,-81.138251,.,.,wheat,reduced,NK Brand,NK8920,6/12/2019,2725,.
1368,2019,0.1,43.527845,-81.138251,.,.,wheat,reduced,Pioneer,P9188AM,6/12/2019,2650,.
1369,2019,0.1,44.321359,-78.426141,No,.,corn,conventional,Pickseed,.,5/30/2019,.,.
1370,2019,0.1,44.283511,-78.256654,Yes,.,soybean,reduced,Pioneer,P9188,5/15/2019,2650,.
1371,2019,0.1,44.16014,-78.66128,No,.,wheat,reduced,Pioneer,P9188,5/20/2019,2650,.
1372,2019,1.42,44.076186,-78.773506,No,.,soybean,conventional,Pioneer,P9188AM,5/14/2019,2650,.
1373,2019,0.1,43.225671,-80.537728,.,.,soybean,reduced,Pride,.,6/9/2019,.,.
1374,2019,0.57,42.838149,-80.554198,.,.,.,.,.,.,.,.,.
1375,2019,4.58,43.258677,-81.136378,No,.,.,.,Dekalb,DK44-80,5/18/2019,2850,.
1376,2020,0.26,43.368428,-80.770686,.,.,.,.,Pioneer,P9535,.,2825,.
1377,2020,4.01,43.74795,-80.78738,.,.,.,.,.,.,.,.,.
1378,2020,0.37,43.550547,-81.237541,Yes,.,wheat,reduced,Dekalb,DKC39-97,5/4/2020,2700,.
1379,2020,0.63,43.55651,-81.251424,Yes,.,wheat,reduced,Dekalb,DKC39-97,5/3/2020,2700,.
1380,2019,0.1,44.278438,-77.825534,No,.,corn,reduced,Maizex Seeds Inc.,E50P52R,6/18/2019,2400,.
1381,2019,0.1,44.255405,-79.640308,No,.,soybean,conventional,Maizex Seeds Inc.,MZ2812,6/2/2019,2550,1589
1382,2019,0.1,44.099628,-79.630629,No,.,W_RC,notill,NK Brand,NK8519,6/3/2019,2650,.
1383,2019,0.1,44.202676,-79.037245,No,.,corn,conventional,Maizex Seeds Inc.,3397SMX,5/26/2019,2775,1622
1384,2019,0.1,44.406422,-78.0808,No,.,corn,reduced,Maizex Seeds Inc.,E50P52R,6/21/2019,.,.
1385,2019,0.1,44.218794,-79.273131,Yes,.,wheat,conventional,Pioneer,P9840AM,5/12/2019,2925,.
1386,2019,0.1,44.236303,-78.484481,No,.,corn,reduced,Maizex Seeds Inc.,2812SMX,6/12/2019,2550,1589
1387,2019,0.1,43.923057,-79.176918,No,.,soybean,conventional,Pioneer,3988,5/15/2019,.,.
1388,2019,0.27,44.460978,-77.797601,No,.,corn,reduced,Maizex Seeds Inc.,E50P52R,6/18/2019,.,.
1389,2019,0.1,44.393181,-80.120859,No,.,wheat,conventional,Dekalb,DKC35-88,5/22/2019,2600,.
1390,2019,0.1,44.44311,-79.997831,No,.,wheat,conventional,Pioneer,P8989,5/27/2019,2625,.
1391,2019,0.1,44.577157,-79.914845,No,.,wheat,conventional,Dekalb,DKC43-47,5/10/2019,2825,.
1392,2019,0.1,42.980327,-81.642663,Yes,.,.,.,Dekalb,DKC38-03,6/10/2019,2650,.
1393,2019,0.1,42.980327,-81.642663,Yes,.,.,.,Pioneer,P9188,6/10/2019,2650,.
1394,2019,0.1,45.3561355,-76.3078886,No,.,soybean,reduced,Dekalb,DKC46-17,5/12/2019,2875,.
1395,2019,0.45,45.3997073,-76.2937212,No,.,wheat,reduced,Dekalb,DKC46-17,5/23/2019,2875,.
1396,2019,0.1,45.3367073,-76.1073536,No,.,soybean,reduced,Dekalb,DKC42-05,5/22/2019,2800,.
1397,2019,0.1,45.3853133,-76.2302876,No,.,wheat,reduced,Pioneer,P9188AM,5/31/2019,2650,.
1398,2019,0.1,45.3367073,-76.1073536,Yes,.,soybean,reduced,Pioneer,P9492AM,5/6/2019,2800,.
1399,2019,0.1,44.3364,-76.5353,No,.,soybean,notill,Horizon,.,6/8/2019,.,.
1400,2019,0.53,44.22,-77.04,No,.,soybean,conventional,Country Farm,.,.,.,.
1401,2019,0.1,44.279006,-76.3499258,No,.,soybean,conventional,Horizon,.,6/2/2019,.,.
1402,2019,0.1,44.25,-76.96,No,.,soybean,reduced,NK Brand,95-35,.,2850,.
1403,2019,0.1,44.26,-77.1,No,.,soybean,conventional,Maizex,.,.,.,.
1404,2019,0.1,44.37,-76.33,No,.,corn,conventional,Horizon,.,6/8/2019,.,.
1405,2019,0.1,44.24762,-76.8027471,No,.,soybean,conventional,Dekalb,DKC50-78,.,2975,.
1406,2019,0.32,43.498103,-80.4515,No,.,wheat,reduced,Brevant,B95R46AM,5/17/2019,2825,.
1407,2019,0.1,43.498103,-80.4515,No,.,wheat,reduced,Dekalb,DKC47-55RIB,5/17/2019,2925,.
1408,2019,0.49,43.498103,-80.4515,No,.,wheat,reduced,Maizex Seeds Inc.,MZ3818DBR,5/17/2019,2800,1698
1409,2019,0.1,43.498103,-80.4515,No,.,wheat,reduced,Pioneer,P9608AM,5/17/2019,2850,.
1410,2019,0.1,42.929457,-80.261025,No,.,corn,conventional,Dekalb,DKC49-09,.,2900,.
1411,2019,0.1,43.139157,-79.799441,No,.,.,.,.,.,.,.,.
1412,2019,0.1,43.045028,-79.853101,Yes,.,.,.,.,.,.,.,.
1413,2019,0.1,42.860925,-79.772096,Yes,.,.,.,.,.,.,.,.
1414,2019,0.1,42.863143,-79.94274,Yes,.,.,.,.,.,.,.,.
1415,2019,0.1,43.19976111,-81.17032778,Yes,.,wheat,reduced,Dekalb,DKC50-26,.,3050,.
1416,2019,0.1,43.24388889,-81.11638889,Yes,.,soybean,reduced,Dekalb,DKC48-56,6/12/2019,2950,.
1417,2019,0.4,43.864659,-81.29409,No,.,wheat,reduced,Brevant,B92R26AM,5/16/2019,2725,.
1418,2019,0.1,43.864659,-81.29409,No,.,wheat,reduced,Dekalb,DKC44-80RIB,5/16/2019,2850,.
1419,2019,0.1,43.864659,-81.29409,No,.,wheat,reduced,Maizex Seeds Inc.,MZ2982DBR,5/16/2019,2700,1552
1420,2019,0.34,43.864659,-81.29409,No,.,wheat,reduced,Pioneer,P9188AM,5/16/2019,2650,.
1421,2019,0.1,43.135941,-80.819657,No,.,soybean,.,PRIDE seeds,A7270G8,.,3075,.
1422,2019,0.1,43.135941,-80.819657,No,.,soybean,.,Dekalb,DKC50-26,.,3050,.
1423,2019,0.1,43.135941,-80.819657,No,.,soybean,.,Maizex Seeds Inc.,MZ4280DBR,.,2975,1642
1424,2019,0.1,43.135941,-80.819657,No,.,soybean,.,Pioneer,P9840AM,.,2925,.
1425,2019,0.1,44.203369,-79.239238,.,.,corn,.,PRIDE seeds,A5909,.,2675,.
1426,2019,1.02,44.203369,-79.239238,.,.,corn,.,PRIDE seeds,A5914,.,2700,.
1427,2019,0.1,44.203369,-79.239238,.,.,corn,.,PRIDE seeds,A6018,.,2800,.
1428,2020,0.1,42.02749,-82.493031,No,.,soybean,reduced,Dekalb,DKC58-06,6/3/2020,2710,.
1429,2020,0.1,42.123968,-83.034502,No,.,soybean,reduced,PRIDE seeds,A7373,5/8/2020,3175,.
1430,2020,0.98,42.2474,-82.366217,No,.,soybean,reduced,Pioneer,P0506,5/27/2020,3150,.
1431,2020,0.1,42.66207,-81.995545,.,.,.,.,Dekalb,DKC49-09,.,2900,.
1432,2020,3.48,42.751323,-81.913294,.,.,.,.,.,.,.,.,.
1433,2020,0.1,44.059546,-79.813579,.,.,.,.,.,.,.,.,.
1434,2020,1.26,42.986407,-81.041316,.,.,.,.,.,.,.,.,.
1435,2020,0.68,42.979747,-81.066586,.,.,.,.,.,.,.,.,.
1436,2020,0.1,42.781175,-80.998221,.,.,.,.,.,.,.,.,.
1437,2020,0.36,42.761535,-80.972702,.,.,.,.,.,.,.,.,.
1438,2020,0.29,42.795254,-81.00211,.,.,.,.,.,.,.,.,.
